student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob
STU0997,Student_8836_997,BITS Pilani,B.E CSE,2026,7.0,87.7,85.3,64.2,60.2,64.0,70.5,76.0,0,2,0,0.0,Not Placed,73.9
STU0998,Student_3501_998,DTU Delhi,B.E CSE,2027,6.3,79.5,56.9,20.0,56.1,57.5,75.5,57.4,12,2,1,7.3,Software Engineer,65.1
STU0999,Student_5900_999,BITS Pilani,B.Tech ME,2025,7.8,48.2,37.0,22.6,74.9,45.5,67.2,44.6,6,1,1,4.8,Technical Support,52.1
STU1000,Student_9648_1000,DTU Delhi,B.Sc Data Science,2026,9.5,83.2,47.6,89.7,74.9,56.5,87.6,73.5,0,1,1,9.6,Data Analyst,80.7
STU1001,Student_1886_1001,DTU Delhi,B.Sc Data Science,2026,7.5,54.9,35.9,45.8,89.2,50.8,73.2,54.0,0,0,1,4.6,Technical Support,59.8
STU1002,Student_4573_1002,NSIT Delhi,B.E CSE,2027,7.1,85.6,55.6,59.1,68.3,67.8,73.3,69.9,6,5,1,8.7,Software Engineer,73.2
STU1003,Student_3418_1003,VIT Vellore,B.Tech IT,2027,6.6,50.2,67.0,47.7,34.2,33.4,48.9,49.0,0,5,0,0.0,Not Placed,55.9
STU1004,Student_3943_1004,IIT Madras,B.Tech ECE,2027,4.0,62.3,26.5,38.4,45.6,50.8,69.5,46.7,24,2,0,0.0,Not Placed,48.4
STU1005,Student_7619_1005,IIT Kanpur,B.Tech CSE,2025,9.2,80.7,51.6,84.2,46.7,47.7,79.6,67.2,6,1,1,8.7,Software Engineer,70.9
STU1006,Student_2468_1006,NSIT Delhi,B.Tech AI&ML,2027,7.3,61.3,21.3,53.8,84.3,58.5,56.9,55.0,0,0,0,0.0,Not Placed,58.1
STU1007,Student_2910_1007,IIT Bombay,B.Tech ECE,2026,5.9,66.7,30.5,20.0,63.6,47.5,62.9,47.7,0,1,0,0.0,Not Placed,53.3
STU1008,Student_8856_1008,IIT Kharagpur,B.Tech ECE,2027,7.6,59.2,44.2,20.0,71.6,49.2,62.0,49.2,0,0,1,5.7,Technical Support,52.4
STU1009,Student_6328_1009,IIT Bombay,B.Tech ME,2026,6.4,66.8,64.2,56.7,70.5,49.1,73.9,63.0,6,1,1,5.5,Junior Developer,66.7
STU1010,Student_2047_1010,Anna University,B.Tech ECE,2025,6.8,49.1,20.0,32.2,68.8,52.9,71.3,43.2,0,1,0,0.0,Not Placed,53.4
STU1011,Student_3948_1011,IIT Madras,B.Tech AI&ML,2026,6.7,87.8,53.5,66.7,48.1,73.0,56.3,69.3,0,0,1,6.7,Software Engineer,66.9
STU1012,Student_1573_1012,IIT Bombay,B.Tech ECE,2027,8.0,54.6,22.4,48.0,68.4,37.8,77.6,47.2,0,5,0,0.0,Not Placed,52.5
STU1013,Student_1001_1013,IIT Kanpur,B.Sc Data Science,2025,8.9,88.3,68.3,55.9,34.1,62.5,53.0,67.1,0,0,1,9.6,SDE-II,78.1
STU1014,Student_9035_1014,DTU Delhi,BCA,2027,6.1,25.4,20.0,30.0,86.6,25.3,43.9,34.4,6,1,0,0.0,Not Placed,42.9
STU1015,Student_2622_1015,BITS Pilani,B.Tech CSE,2025,5.4,39.6,20.0,20.9,54.8,35.8,58.8,33.8,24,2,1,3.2,QA Engineer,33.8
STU1016,Student_4539_1016,IIT Hyderabad,BCA,2026,8.9,41.4,35.3,24.6,65.0,43.7,59.4,40.6,0,0,0,0.0,Not Placed,46.6
STU1017,Student_7255_1017,BITS Pilani,B.Tech ME,2026,7.3,70.6,45.3,52.9,74.2,78.5,58.0,63.3,6,3,0,0.0,Not Placed,65.5
STU1018,Student_3346_1018,Anna University,B.E CSE,2025,6.4,77.1,29.7,52.5,60.5,52.9,55.2,57.8,0,1,1,6.8,Full Stack Developer,62.3
STU1019,Student_9379_1019,IIT Hyderabad,B.Tech ME,2026,8.8,64.5,54.6,68.7,74.0,44.9,64.4,62.8,0,2,1,7.2,Technical Support,71.2
STU1020,Student_2270_1020,IIT Kharagpur,B.Tech ECE,2027,6.9,34.6,38.1,20.0,72.7,20.0,57.7,36.6,0,2,0,0.0,Not Placed,39.0
STU1021,Student_6944_1021,NIT Trichy,B.Sc Data Science,2025,7.3,82.6,69.7,49.1,43.5,100.0,79.1,69.2,24,0,1,5.9,Data Analyst,75.0
STU1022,Student_2720_1022,NSIT Delhi,B.Tech ECE,2025,6.6,62.7,35.8,60.4,73.9,40.8,68.9,56.4,0,2,0,0.0,Not Placed,59.2
STU1023,Student_2565_1023,Anna University,BCA,2027,9.4,95.6,78.3,52.8,21.4,80.0,68.0,70.9,12,0,1,9.1,Data Scientist,78.7
STU1024,Student_7382_1024,IIT Delhi,BCA,2027,7.6,38.5,35.3,34.5,80.2,42.1,62.0,43.7,0,3,0,0.0,Not Placed,51.4
STU1025,Student_7597_1025,SRM Chennai,B.Tech ME,2026,7.4,66.8,48.4,58.1,79.7,78.4,76.3,64.5,0,1,1,4.8,QA Engineer,61.7
STU1026,Student_5380_1026,IIT Madras,BCA,2027,4.0,89.7,54.7,39.4,64.0,66.4,59.7,66.5,0,1,0,0.0,Not Placed,66.3
STU1027,Student_8191_1027,NIT Trichy,B.Tech AI&ML,2027,6.2,71.9,59.6,54.7,58.2,45.8,64.4,61.3,0,2,0,0.0,Not Placed,60.4
STU1028,Student_4748_1028,IIT Kharagpur,B.Tech ECE,2026,9.3,24.1,20.0,20.0,45.2,30.8,63.4,26.3,0,0,1,2.5,QA Engineer,38.5
STU1029,Student_2534_1029,IIT Delhi,B.Tech CSE,2025,8.6,55.4,32.3,72.6,66.3,53.1,53.0,55.6,24,1,1,5.3,QA Engineer,64.1
STU1030,Student_9334_1030,DTU Delhi,B.Tech ME,2026,5.0,53.4,53.2,46.2,83.7,30.9,65.3,54.2,6,1,0,0.0,Not Placed,53.3
STU1031,Student_3042_1031,VIT Vellore,B.Tech CSE,2027,7.8,64.8,42.7,63.0,59.4,35.6,62.0,56.3,0,1,0,0.0,Not Placed,58.4
STU1032,Student_9754_1032,DTU Delhi,BCA,2025,10.0,78.5,48.8,28.1,41.8,50.5,72.9,54.2,6,0,1,9.6,Full Stack Developer,70.7
STU1033,Student_8350_1033,IIT Delhi,B.E CSE,2025,8.8,69.6,43.9,46.6,62.2,76.3,63.5,59.4,0,5,0,0.0,Not Placed,61.9
STU1034,Student_7925_1034,SRM Chennai,B.Tech IT,2025,4.8,61.1,55.3,20.0,58.7,58.4,62.9,51.1,12,3,1,5.3,QA Engineer,50.2
STU1035,Student_2931_1035,IIT Kharagpur,B.Sc Data Science,2026,6.9,57.2,23.2,41.1,100.0,55.2,66.6,53.4,0,3,1,5.4,Junior Developer,54.8
STU1036,Student_9446_1036,IIT Madras,B.Tech AI&ML,2027,7.1,92.5,76.8,20.0,54.9,85.3,61.2,68.5,0,1,1,6.8,Data Analyst,74.9
STU1037,Student_1084_1037,NIT Trichy,B.Tech ME,2026,6.7,26.9,20.0,55.9,82.1,47.8,71.4,41.7,0,3,1,2.5,QA Engineer,43.8
STU1038,Student_7729_1038,IIT Bombay,B.Tech AI&ML,2025,9.9,72.5,48.0,62.1,91.8,52.3,63.9,66.4,0,1,1,6.9,Technical Support,70.1
STU1039,Student_3984_1039,Anna University,B.Sc Data Science,2025,8.5,81.0,35.3,83.0,60.4,61.6,77.4,67.2,0,1,1,7.7,Software Engineer,77.0
STU1040,Student_6885_1040,DTU Delhi,B.E CSE,2025,7.8,48.0,46.5,42.6,67.2,48.5,56.2,49.6,0,0,1,3.9,Junior Developer,52.0
STU1041,Student_4260_1041,SRM Chennai,B.Sc Data Science,2025,5.1,38.5,54.1,52.7,71.0,50.8,61.0,50.6,6,2,0,0.0,Not Placed,48.7
STU1042,Student_6322_1042,NSIT Delhi,B.Tech IT,2027,7.6,62.5,40.5,58.1,72.3,58.6,71.7,58.3,12,0,0,0.0,Not Placed,64.5
STU1043,Student_2767_1043,NSIT Delhi,B.Tech CSE,2025,6.3,37.9,28.8,20.0,71.3,30.2,64.0,36.7,6,0,0,0.0,Not Placed,38.6
STU1044,Student_6605_1044,VIT Vellore,B.Tech CSE,2026,5.1,71.6,44.5,48.7,78.8,72.7,55.4,62.8,0,0,1,4.0,Technical Support,61.1
STU1045,Student_9376_1045,IIT Delhi,B.E CSE,2026,8.0,80.4,89.2,65.4,69.1,53.6,61.9,74.8,24,0,0,0.0,Not Placed,79.1
STU1046,Student_8031_1046,IIT Kanpur,B.Tech AI&ML,2027,8.3,70.1,29.2,34.2,83.2,60.3,69.0,55.7,0,5,1,7.4,Junior Developer,65.4
STU1047,Student_3436_1047,IIT Kanpur,B.Tech ECE,2025,9.5,69.7,43.0,25.3,73.7,26.5,61.3,51.8,0,2,1,6.3,QA Engineer,61.2
STU1048,Student_2489_1048,IIT Madras,B.Tech IT,2026,5.9,46.4,44.6,32.0,71.5,40.8,70.2,46.4,24,0,0,0.0,Not Placed,49.2
STU1049,Student_7980_1049,SRM Chennai,B.Tech CSE,2027,7.6,35.8,49.5,28.2,61.2,20.0,61.9,39.2,0,1,1,2.5,Technical Support,45.5
STU1050,Student_7849_1050,IIT Kanpur,BCA,2025,9.4,58.1,28.1,51.0,83.9,48.5,66.5,53.6,0,1,1,6.5,Technical Support,58.9
STU1051,Student_2650_1051,VIT Vellore,B.Tech ME,2026,7.8,88.3,71.2,49.9,90.3,42.3,66.6,72.9,6,2,1,7.6,Software Engineer,79.9
STU1052,Student_3134_1052,NIT Trichy,BCA,2027,6.7,64.2,42.7,56.6,54.1,54.5,63.3,55.9,0,2,0,0.0,Not Placed,62.1
STU1053,Student_4903_1053,BITS Pilani,B.Sc Data Science,2025,7.4,66.9,38.6,30.9,74.3,64.8,56.1,54.9,6,0,1,4.7,Junior Developer,60.8
STU1054,Student_4120_1054,IIT Kanpur,B.Tech AI&ML,2025,8.2,64.3,57.5,22.3,43.3,45.1,59.0,49.5,0,2,0,0.0,Not Placed,53.2
STU1055,Student_4309_1055,Anna University,B.Tech ME,2025,6.7,79.8,51.6,50.6,72.4,66.2,69.1,65.9,24,3,1,7.5,Full Stack Developer,63.8
STU1056,Student_8347_1056,BITS Pilani,B.Tech ECE,2026,6.5,93.0,61.5,32.2,72.8,64.2,83.0,68.6,6,0,1,9.3,Full Stack Developer,66.0
STU1057,Student_5491_1057,DTU Delhi,B.Tech ME,2026,6.6,71.6,23.8,51.2,56.7,49.8,63.2,53.5,6,2,0,0.0,Not Placed,53.3
STU1058,Student_7512_1058,SRM Chennai,B.Tech ECE,2025,8.7,65.5,32.9,67.9,58.7,26.4,59.3,54.5,0,0,1,6.6,Technical Support,61.5
STU1059,Student_4015_1059,IIT Madras,B.Tech ME,2027,8.7,57.4,49.2,59.7,51.9,39.1,72.6,53.6,12,2,0,0.0,Not Placed,57.8
STU1060,Student_8461_1060,Anna University,B.Sc Data Science,2026,6.7,53.1,44.3,21.5,72.3,23.9,63.9,45.0,0,0,1,3.5,QA Engineer,53.7
STU1061,Student_4902_1061,IIT Kharagpur,B.Tech CSE,2027,7.1,64.4,73.7,20.0,99.8,60.6,61.4,62.3,18,0,0,0.0,Not Placed,60.7
STU1062,Student_1844_1062,BITS Pilani,B.E CSE,2025,8.2,50.5,54.4,20.0,68.3,33.8,62.3,46.2,24,1,1,4.2,Junior Developer,54.1
STU1063,Student_9999_1063,IIT Kharagpur,B.Tech ME,2026,8.1,89.2,35.7,72.7,100.0,65.9,74.8,74.5,12,2,1,9.9,Full Stack Developer,81.3
STU1064,Student_4592_1064,DTU Delhi,B.Sc Data Science,2025,5.9,58.9,56.9,20.2,61.0,54.2,66.6,50.6,0,2,1,4.8,Junior Developer,50.7
STU1065,Student_7258_1065,BITS Pilani,B.Sc Data Science,2027,7.8,74.6,45.7,48.9,56.1,75.1,69.1,61.0,0,0,1,7.8,QA Engineer,67.1
STU1066,Student_7479_1066,IIT Delhi,B.Tech AI&ML,2025,7.2,69.0,40.9,23.1,43.8,42.6,62.3,47.8,0,0,1,4.9,Technical Support,57.1
STU1067,Student_4031_1067,IIT Delhi,B.E CSE,2027,8.7,56.1,26.0,20.0,77.2,61.5,72.3,46.6,6,0,0,0.0,Not Placed,55.5
STU1068,Student_3669_1068,IIT Delhi,B.Tech IT,2027,8.3,99.0,74.2,71.0,65.2,62.8,65.8,79.8,0,2,1,8.3,Software Engineer,83.4
STU1069,Student_7594_1069,IIT Bombay,B.Tech ME,2027,7.6,100.0,71.2,81.2,63.5,76.3,59.1,82.6,0,2,1,8.1,Data Analyst,85.5
STU1070,Student_1716_1070,IIT Delhi,B.E CSE,2025,8.1,65.2,59.7,42.4,64.7,77.9,71.7,60.7,0,2,0,0.0,Not Placed,62.9
STU1071,Student_1153_1071,NSIT Delhi,B.Tech ECE,2027,7.0,79.2,69.4,51.3,34.7,63.6,74.4,63.4,0,2,1,7.5,Software Engineer,68.7
STU1072,Student_8279_1072,IIT Delhi,B.Sc Data Science,2026,8.0,30.6,20.0,25.7,76.2,39.0,61.8,35.2,6,0,1,2.7,Technical Support,43.5
STU1073,Student_1729_1073,IIT Bombay,B.Sc Data Science,2025,7.5,45.3,20.0,34.9,72.6,28.8,57.6,40.6,0,3,0,0.0,Not Placed,48.1
STU1074,Student_1393_1074,IIT Kanpur,B.Tech IT,2026,7.2,76.1,81.3,20.0,59.5,58.4,62.1,61.7,0,3,0,0.0,Not Placed,61.7
STU1075,Student_7303_1075,BITS Pilani,B.Tech ECE,2026,9.8,67.7,46.0,37.1,63.5,66.8,61.6,56.5,0,2,1,6.0,Technical Support,62.6
STU1076,Student_2939_1076,NIT Trichy,B.Tech ECE,2025,7.0,49.8,73.6,37.4,79.2,53.5,68.5,56.9,0,1,1,4.1,Junior Developer,59.9
STU1077,Student_5940_1077,IIT Hyderabad,B.Sc Data Science,2026,4.5,49.6,27.9,40.2,73.3,37.7,56.2,45.7,18,2,1,2.7,Technical Support,49.7
STU1078,Student_2251_1078,NSIT Delhi,B.Tech CSE,2025,5.7,79.5,66.1,76.2,58.1,71.9,73.3,72.2,6,2,1,5.2,Data Analyst,72.7
STU1079,Student_8838_1079,IIT Bombay,B.Tech ECE,2027,8.7,69.2,43.4,58.8,79.7,47.2,57.5,61.3,0,1,0,0.0,Not Placed,66.5
STU1080,Student_3089_1080,IIT Delhi,B.Tech IT,2026,9.3,87.9,44.9,31.7,89.1,56.7,64.6,65.1,6,2,1,9.5,ML Engineer,71.2
STU1081,Student_3264_1081,NSIT Delhi,B.E CSE,2026,9.4,49.6,51.9,33.1,73.8,20.0,51.3,47.4,0,0,1,5.3,Junior Developer,56.1
STU1082,Student_2369_1082,IIT Hyderabad,B.Tech IT,2027,7.8,42.5,20.0,35.6,78.4,32.3,57.7,41.0,6,2,0,0.0,Not Placed,49.3
STU1083,Student_4853_1083,NIT Trichy,B.Tech CSE,2025,7.1,98.0,69.6,61.0,100.0,61.6,82.9,81.6,18,0,1,9.0,Software Engineer,86.1
STU1084,Student_6723_1084,NIT Trichy,B.Tech ME,2026,7.1,82.2,42.8,37.0,75.8,75.3,80.2,63.6,0,3,0,0.0,Not Placed,66.5
STU1085,Student_7898_1085,IIT Kanpur,B.E CSE,2025,7.4,88.9,57.1,69.6,73.1,76.4,60.3,75.1,0,2,1,9.5,Full Stack Developer,71.8
STU1086,Student_7958_1086,NIT Trichy,B.Tech CSE,2027,6.2,67.1,21.6,55.2,83.1,57.6,67.7,57.1,0,1,0,0.0,Not Placed,55.1
STU1087,Student_3591_1087,IIT Madras,B.Tech ME,2026,9.9,67.9,55.2,44.4,78.0,52.9,70.4,60.7,0,0,1,5.8,Technical Support,65.5
STU1088,Student_3295_1088,DTU Delhi,B.Sc Data Science,2026,10.0,37.0,24.3,20.0,93.9,22.5,58.0,38.1,0,0,1,5.0,Junior Developer,49.5
STU1089,Student_1983_1089,BITS Pilani,B.Tech CSE,2027,9.6,78.3,57.9,54.3,91.2,52.1,63.5,68.7,6,3,1,6.7,Data Analyst,77.6
STU1090,Student_5227_1090,IIT Hyderabad,B.Sc Data Science,2027,6.1,58.4,57.5,45.3,79.7,48.5,62.1,57.8,0,0,0,0.0,Not Placed,55.8
STU1091,Student_7185_1091,IIT Delhi,B.E CSE,2026,7.1,68.8,52.4,47.1,67.9,50.5,82.3,59.2,24,2,1,5.0,Junior Developer,63.7
STU1092,Student_2264_1092,DTU Delhi,B.Tech AI&ML,2026,8.0,60.3,35.5,33.8,74.4,25.7,51.9,48.7,12,0,0,0.0,Not Placed,54.3
STU1093,Student_7086_1093,BITS Pilani,B.Tech IT,2025,7.7,60.2,64.3,20.0,58.7,66.4,69.6,53.4,0,0,1,5.0,Technical Support,56.5
STU1094,Student_9873_1094,IIT Bombay,B.Tech ECE,2025,10.0,51.1,34.3,25.8,40.7,37.2,68.2,39.7,0,1,0,0.0,Not Placed,53.9
STU1095,Student_1530_1095,IIT Kanpur,B.Sc Data Science,2025,8.2,57.5,30.4,57.3,62.5,49.5,72.9,52.0,0,1,1,5.5,Technical Support,63.3
STU1096,Student_6056_1096,IIT Madras,BCA,2026,8.7,39.1,20.0,33.9,69.0,25.8,66.1,37.4,6,5,1,3.2,Technical Support,52.1
STU1097,Student_2595_1097,NIT Trichy,B.Tech IT,2027,7.6,80.6,50.8,76.6,58.2,72.4,65.1,69.7,0,1,1,8.2,Software Engineer,72.1
STU1098,Student_1612_1098,IIT Kharagpur,B.Tech ME,2025,7.1,87.8,78.8,49.6,59.0,81.7,66.0,73.4,0,0,1,8.2,Full Stack Developer,76.2
STU1099,Student_3307_1099,NSIT Delhi,B.Tech ME,2027,6.1,69.5,58.1,36.3,80.2,47.1,52.9,59.9,6,3,0,0.0,Not Placed,61.2
STU1100,Student_6593_1100,SRM Chennai,B.Tech ME,2026,7.6,59.5,24.3,20.0,62.3,58.4,74.8,44.9,18,0,0,0.0,Not Placed,50.5
STU1101,Student_7350_1101,IIT Kanpur,B.E CSE,2027,6.5,41.9,36.8,36.6,76.0,20.0,57.4,42.7,0,5,0,0.0,Not Placed,48.1
STU1102,Student_2595_1102,NSIT Delhi,B.Tech CSE,2025,8.1,80.3,58.4,54.2,71.3,72.5,68.5,68.6,0,1,1,8.7,Software Engineer,74.9
STU1103,Student_3780_1103,IIT Kharagpur,B.Tech ME,2025,7.2,66.6,53.9,44.8,75.7,69.4,62.6,61.3,6,1,1,4.5,QA Engineer,61.8
STU1104,Student_8753_1104,IIT Kharagpur,B.Tech AI&ML,2027,8.6,37.7,20.0,28.7,77.7,20.0,55.0,36.6,24,1,0,0.0,Not Placed,50.8
STU1105,Student_6955_1105,IIT Kharagpur,B.Tech IT,2026,6.9,83.9,69.3,50.0,61.8,50.9,76.5,67.6,0,1,0,0.0,Not Placed,73.1
STU1106,Student_6138_1106,NIT Trichy,B.Tech ECE,2027,6.7,79.4,54.5,42.5,76.5,54.6,65.0,64.1,0,5,1,7.9,Full Stack Developer,65.3
STU1107,Student_1934_1107,DTU Delhi,B.E CSE,2027,6.9,78.4,82.9,33.5,45.0,38.7,60.6,61.3,0,1,1,7.8,Data Analyst,67.8
STU1108,Student_2195_1108,IIT Kanpur,B.Tech IT,2026,7.7,67.7,23.3,20.0,74.4,55.7,50.9,49.1,18,1,1,6.0,Junior Developer,58.2
STU1109,Student_2406_1109,IIT Delhi,B.Tech ECE,2026,8.1,90.4,67.5,39.0,70.7,56.0,72.1,69.1,0,2,1,8.1,Data Analyst,76.3
STU1110,Student_4483_1110,DTU Delhi,B.Tech AI&ML,2025,5.4,59.0,48.2,29.4,65.9,32.5,61.5,49.3,0,0,1,3.1,Technical Support,49.0
STU1111,Student_1513_1111,IIT Hyderabad,B.Tech IT,2025,4.9,57.6,55.0,27.6,96.1,51.2,65.0,56.2,0,0,1,3.5,Technical Support,59.3
STU1112,Student_1375_1112,NSIT Delhi,B.Tech IT,2026,7.4,59.7,37.3,45.4,56.0,34.9,70.1,49.3,0,0,1,4.1,Technical Support,52.8
STU1113,Student_8396_1113,VIT Vellore,B.E CSE,2027,8.1,71.1,33.9,53.9,68.3,59.4,61.3,58.6,0,2,1,5.3,Technical Support,68.3
STU1114,Student_3695_1114,IIT Kanpur,BCA,2026,7.0,49.7,45.8,20.0,78.5,48.0,53.6,47.1,6,5,0,0.0,Not Placed,51.8
STU1115,Student_8156_1115,NIT Trichy,B.Tech IT,2025,7.2,70.6,47.2,50.2,96.4,50.4,63.0,63.7,0,2,0,0.0,Not Placed,66.7
STU1116,Student_3369_1116,NIT Trichy,BCA,2025,9.5,72.9,34.7,41.5,53.2,66.0,56.2,55.3,0,5,1,6.5,Technical Support,61.5
STU1117,Student_7658_1117,IIT Kharagpur,B.Tech CSE,2026,6.3,67.5,41.8,43.7,70.3,42.2,66.6,55.5,6,2,0,0.0,Not Placed,62.6
STU1118,Student_2596_1118,IIT Madras,B.E CSE,2027,6.3,100.0,77.1,57.2,91.2,100.0,71.5,85.5,6,0,1,8.8,Software Engineer,87.2
STU1119,Student_4436_1119,IIT Kanpur,B.Tech CSE,2026,6.3,62.1,40.5,40.6,75.0,56.4,57.8,54.8,12,0,1,6.0,Junior Developer,60.3
STU1120,Student_9177_1120,BITS Pilani,B.Tech AI&ML,2026,6.4,54.1,33.6,51.4,52.6,39.0,65.0,47.7,24,1,1,4.2,Junior Developer,50.7
STU1121,Student_3880_1121,SRM Chennai,B.Tech IT,2026,8.1,62.2,47.4,33.2,80.0,31.2,63.8,53.0,0,1,0,0.0,Not Placed,56.3
STU1122,Student_8167_1122,BITS Pilani,B.Sc Data Science,2027,8.1,94.9,60.5,83.5,60.1,91.8,67.2,80.2,12,5,0,0.0,Not Placed,83.0
STU1123,Student_2700_1123,IIT Bombay,B.Tech CSE,2027,7.9,64.0,54.2,34.4,65.4,67.6,68.8,56.7,18,0,1,6.6,Junior Developer,66.2
STU1124,Student_8276_1124,Anna University,B.Tech CSE,2027,7.2,98.3,58.7,47.9,92.9,73.3,81.0,77.0,0,0,1,8.1,Data Analyst,76.0
STU1125,Student_8693_1125,IIT Bombay,BCA,2026,7.3,28.7,20.0,20.0,87.5,42.0,61.8,35.4,6,2,0,0.0,Not Placed,41.4
STU1126,Student_1124_1126,NIT Trichy,B.E CSE,2027,8.4,86.5,68.0,20.0,67.7,55.3,70.7,63.6,0,2,0,0.0,Not Placed,67.8
STU1127,Student_7794_1127,BITS Pilani,B.E CSE,2025,7.9,88.0,66.7,29.4,32.2,72.2,58.6,62.1,6,2,1,6.8,Software Engineer,72.1
STU1128,Student_9502_1128,DTU Delhi,BCA,2026,5.5,50.3,32.3,42.2,72.8,59.5,63.5,49.4,0,1,0,0.0,Not Placed,47.3
STU1129,Student_7412_1129,IIT Kanpur,B.Tech IT,2025,7.6,78.9,48.7,66.6,74.4,55.0,64.9,67.3,0,2,1,6.1,Full Stack Developer,73.2
STU1130,Student_7604_1130,NIT Trichy,B.Tech ME,2026,8.1,41.4,28.5,32.0,70.5,49.3,64.8,42.1,0,0,0,0.0,Not Placed,47.1
STU1131,Student_7422_1131,NSIT Delhi,B.Sc Data Science,2027,7.8,70.9,55.7,20.0,65.5,38.9,69.2,53.7,0,2,1,5.3,QA Engineer,56.9
STU1132,Student_3507_1132,IIT Madras,B.Tech ECE,2027,7.3,82.9,64.4,29.4,68.9,62.3,53.8,64.3,0,1,0,0.0,Not Placed,66.7
STU1133,Student_6867_1133,IIT Delhi,B.E CSE,2027,7.3,62.7,21.7,58.4,68.5,50.6,60.7,53.3,6,2,1,5.5,QA Engineer,62.2
STU1134,Student_7194_1134,NSIT Delhi,B.Sc Data Science,2027,8.0,57.7,26.9,44.9,92.4,54.8,64.8,53.9,6,1,1,4.2,QA Engineer,55.0
STU1135,Student_2694_1135,IIT Bombay,B.Tech AI&ML,2027,5.6,94.8,97.2,84.7,65.0,62.0,55.2,85.5,0,1,1,7.1,Software Engineer,76.8
STU1136,Student_6921_1136,IIT Kanpur,B.Tech IT,2025,7.4,97.1,65.9,63.7,90.6,72.8,90.3,80.8,0,2,1,7.6,Full Stack Developer,81.0
STU1137,Student_7148_1137,NIT Trichy,B.Tech AI&ML,2025,7.3,53.4,47.9,25.8,52.7,58.1,68.8,47.1,6,3,1,3.5,Junior Developer,49.7
STU1138,Student_2920_1138,NIT Trichy,BCA,2026,6.0,40.4,29.9,20.0,64.9,44.6,72.2,38.3,0,1,0,0.0,Not Placed,47.8
STU1139,Student_5169_1139,IIT Bombay,B.E CSE,2027,6.3,58.1,52.1,42.9,93.0,51.6,76.2,58.4,0,1,1,4.5,QA Engineer,54.6
STU1140,Student_4554_1140,IIT Madras,BCA,2025,8.8,58.5,41.2,51.5,94.2,55.6,72.6,58.7,18,0,0,0.0,Not Placed,61.7
STU1141,Student_8890_1141,IIT Kanpur,B.Tech ECE,2026,4.9,36.6,35.8,22.2,79.1,30.0,58.5,39.3,0,2,0,0.0,Not Placed,43.1
STU1142,Student_8144_1142,Anna University,B.Tech IT,2025,8.2,84.9,77.7,87.2,73.7,71.2,59.1,80.9,0,1,1,9.1,Full Stack Developer,79.0
STU1143,Student_6105_1143,IIT Delhi,B.E CSE,2027,7.3,86.0,51.0,65.9,70.0,66.7,65.9,70.6,0,2,0,0.0,Not Placed,72.5
STU1144,Student_6222_1144,IIT Hyderabad,B.Tech ECE,2027,7.0,30.9,20.0,20.0,62.3,29.7,63.6,31.1,12,1,1,2.5,Junior Developer,37.7
STU1145,Student_1553_1145,Anna University,B.Sc Data Science,2027,8.7,76.5,49.1,37.6,74.7,68.1,78.9,62.1,0,0,1,8.6,Full Stack Developer,67.6
STU1146,Student_3947_1146,NSIT Delhi,BCA,2026,6.9,63.0,54.1,57.0,84.1,49.6,53.7,61.8,0,0,1,4.0,Junior Developer,66.3
STU1147,Student_6151_1147,IIT Bombay,B.Tech CSE,2026,7.8,71.8,33.8,43.9,79.5,43.7,67.1,57.0,0,1,0,0.0,Not Placed,64.6
STU1148,Student_6268_1148,IIT Kanpur,B.Tech ECE,2026,9.0,54.3,22.6,24.4,68.6,38.8,62.6,42.6,0,2,1,4.6,Junior Developer,51.1
STU1149,Student_2225_1149,IIT Hyderabad,B.Tech IT,2027,7.3,63.7,20.0,45.3,68.7,70.3,48.5,52.7,0,1,1,5.0,QA Engineer,60.4
STU1150,Student_1766_1150,IIT Kharagpur,B.Tech IT,2025,8.2,71.9,35.2,20.0,93.1,74.5,50.6,57.6,0,0,1,6.3,Technical Support,60.2
STU1151,Student_1292_1151,BITS Pilani,B.Tech CSE,2026,9.5,55.5,31.5,28.2,53.2,23.9,55.0,41.7,0,3,0,0.0,Not Placed,51.6
STU1152,Student_9642_1152,IIT Madras,BCA,2027,7.8,82.7,36.1,33.0,88.2,72.6,70.1,63.3,6,0,1,8.7,Data Analyst,63.3
STU1153,Student_6665_1153,VIT Vellore,B.Tech ECE,2027,8.9,70.4,35.8,34.8,74.3,54.0,59.1,55.3,6,1,1,5.6,Technical Support,66.3
STU1154,Student_2989_1154,NIT Trichy,B.Tech ECE,2025,5.7,68.6,40.7,29.9,43.5,55.1,66.7,50.2,0,5,0,0.0,Not Placed,50.6
STU1155,Student_8138_1155,IIT Kanpur,B.Tech ME,2025,7.6,62.3,61.3,20.0,78.0,29.8,52.5,52.7,0,3,0,0.0,Not Placed,55.2
STU1156,Student_1080_1156,DTU Delhi,B.Tech CSE,2026,8.4,63.7,44.4,20.0,65.5,41.8,58.6,49.2,0,1,1,4.7,Technical Support,61.4
STU1157,Student_7218_1157,IIT Kharagpur,B.Tech ME,2025,9.1,31.5,20.0,49.1,63.5,20.0,58.4,36.4,6,3,1,2.7,QA Engineer,47.7
